15,18,18,18,18,18,18,17,40,40,43,43,44,43,43,43,54,55,55,55,55,61,63,63,62,62,62,62,61,62,61,61,63,63,64,64,65,66,66,66,85
13,14,15,15,16,36,36,36,38,38,40,40,41,41,42,41,53,54,54,54,54,54,54,54,53,52,52,53,52,53,52,46,46,46,57,57,61,62,64,73,79
34,36,37,38,38,38,38,37,39,39,41,41,41,41,42,41,48,50,50,50,50,51,50,50,49,48,49,49,48,48,47,41,40,40,40,40,41,42,43,51,63
29,32,37,38,38,38,38,38,39,39,42,42,43,42,43,42,49,51,51,52,52,52,52,52,52,51,51,52,51,51,51,45,45,45,45,45,46,48,54,61,80
22,25,26,26,26,37,37,37,39,39,41,40,41,41,41,40,49,50,50,51,51,51,51,51,50,49,50,50,49,49,49,43,42,42,43,43,44,45,46,52,67
12,16,17,17,17,18,18,18,38,38,44,44,44,44,44,43,51,51,51,51,51,51,51,51,50,50,50,50,49,50,49,43,42,42,43,43,44,45,46,51,59
22,24,24,24,24,41,41,41,50,50,54,54,55,54,55,54,53,53,53,53,53,53,53,53,52,51,52,52,51,51,50,44,44,44,44,44,45,46,47,52,62
49,52,54,55,55,56,56,54,55,55,55,55,56,55,55,55,57,58,58,59,59,59,59,59,58,58,58,59,58,59,59,59,63,63,64,64,65,67,68,72,74
50,51,53,56,57,56,56,55,56,56,57,57,58,58,58,58,60,60,60,60,60,60,60,60,59,58,58,58,58,58,57,50,49,49,56,56,58,60,60,60,67
37,48,52,56,57,58,58,57,58,58,58,58,59,59,59,58,59,60,60,60,60,60,60,60,59,58,59,59,58,58,57,51,50,50,57,57,60,61,61,62,72
80,82,83,83,83,88,88,88,89,89,92,100,103,102,103,102,106,107,107,108,108,108,107,107,107,107,107,107,107,108,108,101,101,101,101,101,102,103,103,103,111
15,13,13,14,14,18,18,18,31,31,34,34,34,34,34,33,33,34,34,34,34,34,37,37,38,37,37,37,36,37,36,30,29,29,35,35,37,39,39,58,71
0,0,5,7,7,6,6,5,6,6,6,7,8,8,11,10,18,19,18,19,19,19,19,19,18,17,18,18,18,18,18,12,12,12,13,13,14,15,16,16,57
80,82,82,83,83,87,87,88,89,89,90,91,93,96,99,98,97,97,98,99,99,100,100,100,100,100,101,101,101,102,102,96,96,96,98,98,99,101,103,105,132
20,20,37,39,40,40,40,39,40,40,41,41,42,41,42,41,49,49,49,49,49,49,49,49,48,47,47,47,46,46,46,39,38,38,39,39,39,40,41,51,58
36,39,40,40,41,41,41,40,41,41,45,58,60,59,60,59,63,63,63,63,64,64,63,63,63,62,62,72,72,72,72,66,65,65,65,65,66,67,68,72,92
0,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,13,14,14,14,14,14,14,14,14,15,16,18,20,21,24,18,18,18,18,18,19,20,21,24,22
4,8,8,8,9,8,8,7,8,8,8,8,9,9,9,8,14,16,17,17,17,17,17,17,16,16,16,16,16,16,16,10,9,9,10,10,11,12,13,13,18
0,0,1,1,1,1,1,0,1,1,1,1,2,1,1,1,14,16,16,16,16,16,16,16,16,16,17,20,19,22,25,20,20,20,21,21,22,23,24,32,66
9,10,11,15,15,38,38,38,41,41,43,51,53,53,54,53,55,55,55,56,56,56,55,55,55,54,55,55,54,55,54,49,49,49,55,55,58,60,60,60,71
14,15,15,15,43,53,53,53,53,53,54,54,54,54,54,53,53,53,53,54,54,54,54,54,53,52,53,53,53,53,52,47,46,46,47,47,48,53,56,57,71
34,36,40,42,42,42,42,41,42,42,44,56,58,58,58,58,62,61,61,61,62,62,62,62,61,60,60,60,59,60,59,59,61,61,62,62,63,64,65,67,75
18,21,24,24,61,62,62,62,62,62,63,63,64,64,67,66,65,65,65,65,65,65,64,64,64,63,63,70,70,71,70,64,63,63,63,63,64,65,66,66,69
27,27,36,39,39,42,42,40,43,43,47,47,47,45,47,47,54,55,54,54,54,54,53,53,52,51,51,51,50,50,50,44,44,44,44,44,45,47,52,56,64
107,109,110,110,110,110,110,110,111,111,111,111,111,111,111,110,112,112,111,111,112,112,112,112,111,110,110,110,109,110,109,103,102,102,103,103,104,105,105,105,112
33,35,37,38,38,37,37,37,39,39,40,39,39,41,41,40,39,40,39,39,38,38,37,37,38,36,36,35,33,33,32,24,23,23,22,22,22,22,22,30,36
13,16,18,18,18,19,19,19,39,39,42,43,57,58,58,57,57,57,57,57,57,57,57,57,56,56,56,56,55,55,55,49,49,49,49,49,51,57,59,64,62
28,30,37,40,40,40,40,39,41,41,43,43,52,52,52,52,53,53,53,54,54,54,53,53,53,52,52,53,52,52,51,45,45,45,45,45,46,55,57,60,88
2,2,5,6,6,5,5,10,10,10,9,8,8,6,6,5,19,19,19,19,18,18,17,17,16,14,14,16,17,17,16,10,9,9,9,9,9,9,9,13,21
34,34,37,39,40,40,40,40,41,41,43,44,45,45,50,51,53,54,54,55,55,55,55,55,55,54,55,56,55,55,55,50,50,50,56,56,60,62,62,69,78
0,0,0,0,1,2,2,1,2,2,3,7,8,8,10,10,18,18,18,18,18,18,18,18,17,17,18,19,23,24,26,20,20,20,20,20,21,23,23,34,70
31,33,37,39,39,39,39,39,41,41,42,42,43,42,43,42,40,41,41,41,42,42,41,41,41,47,48,50,50,50,49,43,42,42,43,43,44,45,46,55,163
0,0,0,5,6,5,5,4,5,5,6,6,7,7,7,6,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,8,8,8,9,9,10,11,12,14,20
7,9,9,9,9,9,9,7,8,8,8,8,9,8,8,7,19,20,20,20,20,21,20,20,20,19,20,20,20,21,24,20,21,21,23,23,24,26,27,33,58
0,2,3,4,4,4,4,3,4,4,5,5,5,5,5,4,13,15,15,16,16,16,15,15,15,14,14,14,14,14,13,7,6,6,9,9,10,13,14,16,54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,5,5,15,15,16,15,9,9,9,10,10,10,11,11,13,28
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,4,4,4,4,5,6,7,8,17
0,4,7,7,7,7,7,6,7,7,7,7,8,7,7,7,14,16,16,17,17,17,16,16,16,15,15,15,15,15,15,9,12,12,13,13,14,15,16,17,19
0,0,6,7,7,8,8,7,8,8,9,9,11,10,13,12,20,20,19,20,20,20,20,20,19,18,19,19,18,18,18,12,11,11,11,11,12,14,14,16,44
20,20,20,20,20,20,20,19,20,20,32,35,36,35,36,35,34,34,34,35,35,35,37,37,38,37,37,37,37,37,37,37,39,39,40,40,41,42,43,51,61
0,5,6,6,6,6,6,5,6,6,7,7,8,7,8,7,14,15,15,15,15,15,15,15,14,13,13,14,13,13,12,6,5,5,5,5,6,7,8,8,17
14,14,15,15,15,17,17,18,18,18,18,23,25,25,25,24,24,24,24,24,24,24,24,24,23,23,23,24,24,24,24,19,20,20,21,21,23,24,25,33,69
27,30,35,38,45,57,57,56,57,57,58,58,59,58,59,58,59,59,58,59,59,59,58,58,58,57,57,58,57,57,56,50,50,50,57,57,60,61,62,64,82
7,14,15,15,15,38,38,39,41,41,45,45,46,45,45,44,52,51,51,52,51,51,51,51,51,50,50,50,49,49,49,43,42,42,43,43,44,45,45,53,68
0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,2,2,2,2,2,2,12,12,17,18,19,21,20,21,20,14,16,16,16,16,17,19,19,21,36
19,23,35,38,38,38,38,37,38,38,39,39,40,40,41,40,48,50,50,51,51,51,50,50,50,50,50,51,50,50,50,45,46,46,47,47,48,54,58,69,71
56,63,64,64,64,64,64,63,64,64,64,64,65,65,66,65,65,65,65,66,65,65,65,65,64,64,64,72,72,72,71,66,65,65,66,66,67,68,69,70,79
29,37,38,39,40,40,40,39,40,40,43,43,44,43,51,53,54,56,56,56,57,57,56,56,62,70,72,73,73,73,73,68,69,69,69,69,70,72,73,78,94
12,14,14,14,14,17,17,18,19,19,32,34,35,34,34,34,36,37,37,37,37,37,37,37,38,37,37,48,48,48,47,41,40,40,40,40,41,42,42,52,61
21,22,23,23,23,37,37,38,41,41,43,52,54,54,54,54,53,53,53,54,54,54,54,54,54,53,53,54,53,54,54,48,48,48,55,55,58,60,60,61,69
21,22,23,23,23,37,37,38,41,41,43,52,54,54,54,54,53,53,53,54,54,54,54,54,54,53,53,54,53,54,54,48,48,48,55,55,58,60,60,61,69
12,13,14,14,15,16,16,17,18,18,18,23,26,25,26,25,33,34,34,35,35,35,37,37,38,38,47,48,48,48,48,42,42,42,43,43,45,47,48,59,83
31,33,37,39,40,39,39,38,41,41,42,42,43,42,43,42,53,54,53,54,54,54,53,53,53,52,52,53,52,52,51,45,44,44,44,44,46,48,48,52,76
